article_id,banner,pack_size,fiscal_week,start_date,end_date,metrics,comparison,value
12345,bws,each,18,29/04/2024,5/05/2024,gp_percent,comparison,0.382911555
12345,bws,each,19,6/05/2024,12/05/2024,gp_percent,comparison,0.420680536
12345,bws,each,20,13/05/2024,19/05/2024,gp_percent,comparison,0.383638364
12345,bws,each,21,20/05/2024,26/05/2024,gp_percent,comparison,0.448126959
12345,bws,each,22,27/05/2024,2/06/2024,gp_percent,comparison,0.556475186
12345,bws,each,23,3/06/2024,9/06/2024,gp_percent,comparison,0.457235675
12345,bws,each,24,10/06/2024,16/06/2024,gp_percent,comparison,0.544105069
12345,bws,each,25,17/06/2024,23/06/2024,gp_percent,comparison,0.450606177
12345,bws,each,26,24/06/2024,30/06/2024,gp_percent,comparison,0.444522674
12345,bws,each,27,1/07/2024,7/07/2024,gp_percent,comparison,0.510087335
12345,bws,each,28,8/07/2024,14/07/2024,gp_percent,comparison,0.536897133
12345,bws,each,29,15/07/2024,21/07/2024,gp_percent,comparison,0.440209635
12345,bws,each,30,22/07/2024,28/07/2024,gp_percent,comparison,0.436021839
12345,bws,each,31,29/07/2024,4/08/2024,gp_percent,comparison,0.427401892
12345,bws,each,32,5/08/2024,11/08/2024,gp_percent,comparison,0.495834423
12345,bws,each,33,12/08/2024,18/08/2024,gp_percent,comparison,0.50941583
12345,bws,each,34,19/08/2024,25/08/2024,gp_percent,comparison,0.433967135
12345,bws,each,35,26/08/2024,1/09/2024,gp_percent,comparison,0.393691603
12345,bws,each,36,2/09/2024,8/09/2024,gp_percent,comparison,0.502210506
12345,bws,each,37,9/09/2024,15/09/2024,gp_percent,comparison,0.466416552
12345,bws,each,38,16/09/2024,22/09/2024,gp_percent,comparison,0.255979946
12345,bws,each,39,23/09/2024,29/09/2024,gp_percent,comparison,0.40273973
12345,bws,each,40,30/09/2024,6/10/2024,gp_percent,comparison,0.422492992
12345,bws,each,41,7/10/2024,13/10/2024,gp_percent,comparison,0.374780479
12345,bws,each,42,14/10/2024,20/10/2024,gp_percent,comparison,0.361021036
12345,bws,each,43,21/10/2024,27/10/2024,gp_percent,comparison,0.329156135
12345,bws,each,44,28/10/2024,3/11/2024,gp_percent,comparison,0.391525653
12345,bws,each,45,4/11/2024,10/11/2024,gp_percent,comparison,0.427947838
12345,bws,each,46,11/11/2024,17/11/2024,gp_percent,comparison,0.411080202
12345,bws,each,47,18/11/2024,24/11/2024,gp_percent,comparison,0.40823403
12345,bws,each,48,25/11/2024,1/12/2024,gp_percent,comparison,0.373886207
12345,bws,each,49,2/12/2024,8/12/2024,gp_percent,comparison,0.354080943
12345,bws,each,50,9/12/2024,15/12/2024,gp_percent,comparison,0.326224789
12345,bws,each,51,16/12/2024,22/12/2024,gp_percent,comparison,0.355972749
12345,bws,each,52,23/12/2024,29/12/2024,gp_percent,comparison,0.397813508
12345,bws,each,53,30/12/2024,31/12/2024,gp_percent,comparison,0.601334306
12345,bws,multipack,9,26/02/2024,2/03/2025,sales,focus,87589.95494
12345,bws,multipack,10,4/03/2024,10/03/2024,sales,focus,67600.00819
12345,bws,multipack,11,11/03/2024,17/03/2024,sales,focus,79283.57803
12345,bws,multipack,12,18/03/2024,24/03/2024,sales,focus,116088.6948
12345,bws,multipack,13,25/03/2024,31/03/2024,sales,focus,164435.8763
12345,bws,multipack,14,1/04/2024,7/04/2024,sales,focus,75486.08845
12345,bws,multipack,15,8/04/2024,14/04/2024,sales,focus,25084.59376
12345,bws,multipack,16,15/04/2024,21/04/2024,sales,focus,20254.13687
12345,bws,multipack,17,22/04/2024,28/04/2024,sales,focus,21389.73837
12345,bws,multipack,18,29/04/2024,5/05/2024,sales,focus,98656.16511
12345,bws,multipack,19,6/05/2024,12/05/2024,sales,focus,138067.8669
12345,bws,multipack,20,13/05/2024,19/05/2024,sales,focus,173945.0374
12345,bws,multipack,21,20/05/2024,26/05/2024,sales,focus,202753.3331
12345,bws,multipack,22,27/05/2024,2/06/2024,sales,focus,65031.81633
12345,bws,multipack,23,3/06/2024,9/06/2024,sales,focus,18176.14907
12345,bws,multipack,24,10/06/2024,16/06/2024,sales,focus,17552.63089
12345,bws,multipack,25,17/06/2024,23/06/2024,sales,focus,21015.81216
12345,bws,multipack,26,24/06/2024,30/06/2024,sales,focus,22035.17262
12345,bws,multipack,27,1/07/2024,7/07/2024,sales,focus,0
12345,bws,multipack,28,8/07/2024,14/07/2024,sales,focus,0
12345,bws,multipack,29,15/07/2024,21/07/2024,sales,focus,0
12345,bws,multipack,30,22/07/2024,28/07/2024,sales,focus,0
12345,bws,multipack,31,29/07/2024,4/08/2024,sales,focus,0
12345,bws,multipack,32,5/08/2024,11/08/2024,sales,focus,97933.68555
12345,bws,multipack,33,12/08/2024,18/08/2024,sales,focus,109982.9252
12345,bws,multipack,34,19/08/2024,25/08/2024,sales,focus,101181.9225
12345,bws,multipack,35,26/08/2024,1/09/2024,sales,focus,127567.7175
12345,bws,multipack,36,2/09/2024,8/09/2024,sales,focus,82458.61147
12345,bws,multipack,37,9/09/2024,15/09/2024,sales,focus,30480.23652
12345,bws,multipack,38,16/09/2024,22/09/2024,sales,focus,20503.36156
12345,bws,multipack,39,23/09/2024,29/09/2024,sales,focus,24798.77256
12345,bws,multipack,40,30/09/2024,6/10/2024,sales,focus,20954.72354
12345,bws,multipack,41,7/10/2024,13/10/2024,sales,focus,20222.96694
12345,bws,multipack,42,14/10/2024,20/10/2024,sales,focus,19034.55564
12345,bws,multipack,43,21/10/2024,27/10/2024,sales,focus,40058.72419
12345,bws,multipack,44,28/10/2024,3/11/2024,sales,focus,51136.28458
12345,bws,multipack,45,4/11/2024,10/11/2024,sales,focus,113398.0869
12345,bws,multipack,46,11/11/2024,17/11/2024,sales,focus,129729.6261
12345,bws,multipack,47,18/11/2024,24/11/2024,sales,focus,110751.2845
12345,bws,multipack,48,25/11/2024,1/12/2024,sales,focus,107354.5099
12345,bws,multipack,49,2/12/2024,8/12/2024,sales,focus,49116.26507
12345,bws,multipack,50,9/12/2024,15/12/2024,sales,focus,27885.75563
12345,bws,multipack,51,16/12/2024,22/12/2024,sales,focus,40891.26549
12345,bws,multipack,52,23/12/2024,29/12/2024,sales,focus,31591.92075
12345,bws,multipack,53,30/12/2024,31/12/2024,sales,focus,8521.404281
12345,bws,multipack,1,1/01/2025,5/01/2025,sales,focus,9634.666761
12345,bws,multipack,2,6/01/2025,12/01/2025,sales,focus,61173.65873
12345,bws,multipack,3,13/01/2025,19/01/2025,sales,focus,75688.55082
12345,bws,multipack,4,20/01/2025,26/01/2025,sales,focus,84909.65975
12345,bws,multipack,5,27/01/2025,2/02/2025,sales,focus,96721.12739
12345,bws,multipack,6,3/02/2025,9/02/2025,sales,focus,58409.4745
12345,bws,multipack,7,10/02/2025,16/02/2025,sales,focus,55188.6184
12345,bws,multipack,8,17/02/2025,23/02/2025,sales,focus,62926.39962
12345,bws,multipack,18,29/04/2024,5/05/2024,sales,comparison,90363.5416
12345,bws,multipack,19,6/05/2024,12/05/2024,sales,comparison,73325.08374
12345,bws,multipack,20,13/05/2024,19/05/2024,sales,comparison,86683.01482
12345,bws,multipack,21,20/05/2024,26/05/2024,sales,comparison,73062.83643
12345,bws,multipack,22,27/05/2024,2/06/2024,sales,comparison,52338.77797
12345,bws,multipack,23,3/06/2024,9/06/2024,sales,comparison,69658.14924
12345,bws,multipack,24,10/06/2024,16/06/2024,sales,comparison,53636.36576
12345,bws,multipack,25,17/06/2024,23/06/2024,sales,comparison,65479.24048
12345,bws,multipack,26,24/06/2024,30/06/2024,sales,comparison,83737.82279
12345,bws,multipack,27,1/07/2024,7/07/2024,sales,comparison,58995.1678
12345,bws,multipack,28,8/07/2024,14/07/2024,sales,comparison,39614.32281
12345,bws,multipack,29,15/07/2024,21/07/2024,sales,comparison,74432.20922
12345,bws,multipack,30,22/07/2024,28/07/2024,sales,comparison,108047.6021
12345,bws,multipack,31,29/07/2024,4/08/2024,sales,comparison,126448.0494
12345,bws,multipack,32,5/08/2024,11/08/2024,sales,comparison,101059.5378
12345,bws,multipack,33,12/08/2024,18/08/2024,sales,comparison,120004.65
12345,bws,multipack,34,19/08/2024,25/08/2024,sales,comparison,110149.1276
12345,bws,multipack,35,26/08/2024,1/09/2024,sales,comparison,138996.8335
12345,bws,multipack,36,2/09/2024,8/09/2024,sales,comparison,64699.80842
12345,bws,multipack,37,9/09/2024,15/09/2024,sales,comparison,63282.88294
12345,bws,multipack,38,16/09/2024,22/09/2024,sales,comparison,151625.7475
12345,bws,multipack,39,23/09/2024,29/09/2024,sales,comparison,52600.69103
12345,bws,multipack,40,30/09/2024,6/10/2024,sales,comparison,45269.02973
12345,bws,multipack,41,7/10/2024,13/10/2024,sales,comparison,131739.4803
12345,bws,multipack,42,14/10/2024,20/10/2024,sales,comparison,137870.5522
12345,bws,multipack,43,21/10/2024,27/10/2024,sales,comparison,120885.8601
12345,bws,multipack,44,28/10/2024,3/11/2024,sales,comparison,216249.2968
12345,bws,multipack,45,4/11/2024,10/11/2024,sales,comparison,204957.2039
12345,bws,multipack,46,11/11/2024,17/11/2024,sales,comparison,232231.4598
12345,bws,multipack,47,18/11/2024,24/11/2024,sales,comparison,222938.7501
12345,bws,multipack,48,25/11/2024,1/12/2024,sales,comparison,149417.4917
12345,bws,multipack,49,2/12/2024,8/12/2024,sales,comparison,127561.2583
12345,bws,multipack,50,9/12/2024,15/12/2024,sales,comparison,160118.6413
12345,bws,multipack,51,16/12/2024,22/12/2024,sales,comparison,175028.2708
12345,bws,multipack,52,23/12/2024,29/12/2024,sales,comparison,88841.62518
12345,bws,multipack,53,30/12/2024,31/12/2024,sales,comparison,9311.685216
12345,bws,multipack,9,26/02/2024,2/03/2025,asp,focus,18.21459218
12345,bws,multipack,10,4/03/2024,10/03/2024,asp,focus,16.72886054
12345,bws,multipack,11,11/03/2024,17/03/2024,asp,focus,14.9257811
12345,bws,multipack,12,18/03/2024,24/03/2024,asp,focus,14.22957277
12345,bws,multipack,13,25/03/2024,31/03/2024,asp,focus,15.09752221
12345,bws,multipack,14,1/04/2024,7/04/2024,asp,focus,15.53067512
12345,bws,multipack,15,8/04/2024,14/04/2024,asp,focus,19.90995744
12345,bws,multipack,16,15/04/2024,21/04/2024,asp,focus,18.22723331
12345,bws,multipack,17,22/04/2024,28/04/2024,asp,focus,19.64336927
12345,bws,multipack,18,29/04/2024,5/05/2024,asp,focus,14.73645466
12345,bws,multipack,19,6/05/2024,12/05/2024,asp,focus,14.21797433
12345,bws,multipack,20,13/05/2024,19/05/2024,asp,focus,14.19082652
12345,bws,multipack,21,20/05/2024,26/05/2024,asp,focus,12.673185
12345,bws,multipack,22,27/05/2024,2/06/2024,asp,focus,13.90921949
12345,bws,multipack,23,3/06/2024,9/06/2024,asp,focus,20.86927931
12345,bws,multipack,24,10/06/2024,16/06/2024,asp,focus,20.95683179
12345,bws,multipack,25,17/06/2024,23/06/2024,asp,focus,18.78298236
12345,bws,multipack,26,24/06/2024,30/06/2024,asp,focus,19.77825685
12345,bws,multipack,27,1/07/2024,7/07/2024,asp,focus,NA
12345,bws,multipack,28,8/07/2024,14/07/2024,asp,focus,NA
12345,bws,multipack,29,15/07/2024,21/07/2024,asp,focus,NA
12345,bws,multipack,30,22/07/2024,28/07/2024,asp,focus,NA
12345,bws,multipack,31,29/07/2024,4/08/2024,asp,focus,NA
12345,bws,multipack,32,5/08/2024,11/08/2024,asp,focus,15.68922692
12345,bws,multipack,33,12/08/2024,18/08/2024,asp,focus,16.04900729
12345,bws,multipack,34,19/08/2024,25/08/2024,asp,focus,15.49501393
12345,bws,multipack,35,26/08/2024,1/09/2024,asp,focus,15.70075425
12345,bws,multipack,36,2/09/2024,8/09/2024,asp,focus,14.93484998
12345,bws,multipack,37,9/09/2024,15/09/2024,asp,focus,18.7779385
12345,bws,multipack,38,16/09/2024,22/09/2024,asp,focus,20.31366696
12345,bws,multipack,39,23/09/2024,29/09/2024,asp,focus,18.32069137
12345,bws,multipack,40,30/09/2024,6/10/2024,asp,focus,18.14376405
12345,bws,multipack,41,7/10/2024,13/10/2024,asp,focus,20.71776873
12345,bws,multipack,42,14/10/2024,20/10/2024,asp,focus,18.6725487
12345,bws,multipack,43,21/10/2024,27/10/2024,asp,focus,15.10129921
12345,bws,multipack,44,28/10/2024,3/11/2024,asp,focus,15.71641185
12345,bws,multipack,45,4/11/2024,10/11/2024,asp,focus,13.70119641
12345,bws,multipack,46,11/11/2024,17/11/2024,asp,focus,14.26536933
12345,bws,multipack,47,18/11/2024,24/11/2024,asp,focus,14.52794879
12345,bws,multipack,48,25/11/2024,1/12/2024,asp,focus,15.29267002
12345,bws,multipack,49,2/12/2024,8/12/2024,asp,focus,16.9405556
12345,bws,multipack,50,9/12/2024,15/12/2024,asp,focus,17.95352006
12345,bws,multipack,51,16/12/2024,22/12/2024,asp,focus,18.64044232
12345,bws,multipack,52,23/12/2024,29/12/2024,asp,focus,20.75042268
12345,bws,multipack,53,30/12/2024,31/12/2024,asp,focus,19.30574987
12345,bws,multipack,1,1/01/2025,5/01/2025,asp,focus,20.47204443
12345,bws,multipack,2,6/01/2025,12/01/2025,asp,focus,16.46011769
12345,bws,multipack,3,13/01/2025,19/01/2025,asp,focus,17.64086765
12345,bws,multipack,4,20/01/2025,26/01/2025,asp,focus,17.56178718
12345,bws,multipack,5,27/01/2025,2/02/2025,asp,focus,15.92259348
12345,bws,multipack,6,3/02/2025,9/02/2025,asp,focus,16.32635075
12345,bws,multipack,7,10/02/2025,16/02/2025,asp,focus,15.03268737
12345,bws,multipack,8,17/02/2025,23/02/2025,asp,focus,16.96307105
12345,bws,multipack,18,29/04/2024,5/05/2024,asp,comparison,14.59888994
12345,bws,multipack,19,6/05/2024,12/05/2024,asp,comparison,14.63226857
12345,bws,multipack,20,13/05/2024,19/05/2024,asp,comparison,14.12940058
12345,bws,multipack,21,20/05/2024,26/05/2024,asp,comparison,14.45584398
12345,bws,multipack,22,27/05/2024,2/06/2024,asp,comparison,18.20487089
12345,bws,multipack,23,3/06/2024,9/06/2024,asp,comparison,15.87787723
12345,bws,multipack,24,10/06/2024,16/06/2024,asp,comparison,15.41489009
12345,bws,multipack,25,17/06/2024,23/06/2024,asp,comparison,15.14315716
12345,bws,multipack,26,24/06/2024,30/06/2024,asp,comparison,16.10727914
12345,bws,multipack,27,1/07/2024,7/07/2024,asp,comparison,19.33440442
12345,bws,multipack,28,8/07/2024,14/07/2024,asp,comparison,19.04091976
12345,bws,multipack,29,15/07/2024,21/07/2024,asp,comparison,13.39185349
12345,bws,multipack,30,22/07/2024,28/07/2024,asp,comparison,14.68583088
12345,bws,multipack,31,29/07/2024,4/08/2024,asp,comparison,15.33920801
12345,bws,multipack,32,5/08/2024,11/08/2024,asp,comparison,14.1680097
12345,bws,multipack,33,12/08/2024,18/08/2024,asp,comparison,16.20981884
12345,bws,multipack,34,19/08/2024,25/08/2024,asp,comparison,14.98032816
12345,bws,multipack,35,26/08/2024,1/09/2024,asp,comparison,14.36027404
12345,bws,multipack,36,2/09/2024,8/09/2024,asp,comparison,15.76223493
12345,bws,multipack,37,9/09/2024,15/09/2024,asp,comparison,14.91631196
12345,bws,multipack,38,16/09/2024,22/09/2024,asp,comparison,11.0443173
12345,bws,multipack,39,23/09/2024,29/09/2024,asp,comparison,14.85765292
12345,bws,multipack,40,30/09/2024,6/10/2024,asp,comparison,14.4013574
12345,bws,multipack,41,7/10/2024,13/10/2024,asp,comparison,12.33058805
12345,bws,multipack,42,14/10/2024,20/10/2024,asp,comparison,11.89308654
12345,bws,multipack,43,21/10/2024,27/10/2024,asp,comparison,11.56789725
12345,bws,multipack,44,28/10/2024,3/11/2024,asp,comparison,13.34293825
12345,bws,multipack,45,4/11/2024,10/11/2024,asp,comparison,13.79224978
12345,bws,multipack,46,11/11/2024,17/11/2024,asp,comparison,13.73504335
12345,bws,multipack,47,18/11/2024,24/11/2024,asp,comparison,12.90420986
12345,bws,multipack,48,25/11/2024,1/12/2024,asp,comparison,12.97060999
12345,bws,multipack,49,2/12/2024,8/12/2024,asp,comparison,12.93191744
12345,bws,multipack,50,9/12/2024,15/12/2024,asp,comparison,12.25450284
12345,bws,multipack,51,16/12/2024,22/12/2024,asp,comparison,13.1494019
12345,bws,multipack,52,23/12/2024,29/12/2024,asp,comparison,13.87696312
12345,bws,multipack,53,30/12/2024,31/12/2024,asp,comparison,17.51853298
12345,bws,multipack,9,26/02/2024,2/03/2025,gp_percent,focus,0.466524036
12345,bws,multipack,10,4/03/2024,10/03/2024,gp_percent,focus,0.49426758
12345,bws,multipack,11,11/03/2024,17/03/2024,gp_percent,focus,0.479123425
12345,bws,multipack,12,18/03/2024,24/03/2024,gp_percent,focus,0.43735938
12345,bws,multipack,13,25/03/2024,31/03/2024,gp_percent,focus,0.4448907
12345,bws,multipack,14,1/04/2024,7/04/2024,gp_percent,focus,0.458627983
12345,bws,multipack,15,8/04/2024,14/04/2024,gp_percent,focus,0.523839858
12345,bws,multipack,16,15/04/2024,21/04/2024,gp_percent,focus,0.605145372
12345,bws,multipack,17,22/04/2024,28/04/2024,gp_percent,focus,0.565904766
12345,bws,multipack,18,29/04/2024,5/05/2024,gp_percent,focus,0.485854054
12345,bws,multipack,19,6/05/2024,12/05/2024,gp_percent,focus,0.405878962
12345,bws,multipack,20,13/05/2024,19/05/2024,gp_percent,focus,0.396022264
12345,bws,multipack,21,20/05/2024,26/05/2024,gp_percent,focus,0.385835647
12345,bws,multipack,22,27/05/2024,2/06/2024,gp_percent,focus,0.448803936
12345,bws,multipack,23,3/06/2024,9/06/2024,gp_percent,focus,0.564539576
12345,bws,multipack,24,10/06/2024,16/06/2024,gp_percent,focus,0.532094813
12345,bws,multipack,25,17/06/2024,23/06/2024,gp_percent,focus,0.563656837
12345,bws,multipack,26,24/06/2024,30/06/2024,gp_percent,focus,0.553581413
12345,bws,multipack,27,1/07/2024,7/07/2024,gp_percent,focus,NA
12345,bws,multipack,28,8/07/2024,14/07/2024,gp_percent,focus,NA
12345,bws,multipack,29,15/07/2024,21/07/2024,gp_percent,focus,NA
12345,bws,multipack,30,22/07/2024,28/07/2024,gp_percent,focus,NA
12345,bws,multipack,31,29/07/2024,4/08/2024,gp_percent,focus,NA
12345,bws,multipack,32,5/08/2024,11/08/2024,gp_percent,focus,0.435728451
12345,bws,multipack,33,12/08/2024,18/08/2024,gp_percent,focus,0.416192006
12345,bws,multipack,34,19/08/2024,25/08/2024,gp_percent,focus,0.4142884
12345,bws,multipack,35,26/08/2024,1/09/2024,gp_percent,focus,0.39701035
12345,bws,multipack,36,2/09/2024,8/09/2024,gp_percent,focus,0.468005725
12345,bws,multipack,37,9/09/2024,15/09/2024,gp_percent,focus,0.46756835
12345,bws,multipack,38,16/09/2024,22/09/2024,gp_percent,focus,0.576844221
12345,bws,multipack,39,23/09/2024,29/09/2024,gp_percent,focus,0.51902129
12345,bws,multipack,40,30/09/2024,6/10/2024,gp_percent,focus,0.593555344
12345,bws,multipack,41,7/10/2024,13/10/2024,gp_percent,focus,0.503893963
12345,bws,multipack,42,14/10/2024,20/10/2024,gp_percent,focus,0.55658228
12345,bws,multipack,43,21/10/2024,27/10/2024,gp_percent,focus,0.459930682
12345,bws,multipack,44,28/10/2024,3/11/2024,gp_percent,focus,0.462514771
12345,bws,multipack,45,4/11/2024,10/11/2024,gp_percent,focus,0.411196987
12345,bws,multipack,46,11/11/2024,17/11/2024,gp_percent,focus,0.427208271
12345,bws,multipack,47,18/11/2024,24/11/2024,gp_percent,focus,0.378975493
12345,bws,multipack,48,25/11/2024,1/12/2024,gp_percent,focus,0.365820134
12345,bws,multipack,49,2/12/2024,8/12/2024,gp_percent,focus,0.480283022
12345,bws,multipack,50,9/12/2024,15/12/2024,gp_percent,focus,0.541542295
12345,bws,multipack,51,16/12/2024,22/12/2024,gp_percent,focus,0.506198359
12345,bws,multipack,52,23/12/2024,29/12/2024,gp_percent,focus,0.544185644
12345,bws,multipack,53,30/12/2024,31/12/2024,gp_percent,focus,0.53175622
12345,bws,multipack,1,1/01/2025,5/01/2025,gp_percent,focus,0.581425897
12345,bws,multipack,2,6/01/2025,12/01/2025,gp_percent,focus,0.421421822
12345,bws,multipack,3,13/01/2025,19/01/2025,gp_percent,focus,0.496849444
12345,bws,multipack,4,20/01/2025,26/01/2025,gp_percent,focus,0.48904407
12345,bws,multipack,5,27/01/2025,2/02/2025,gp_percent,focus,0.449721192
12345,bws,multipack,6,3/02/2025,9/02/2025,gp_percent,focus,0.412234786
12345,bws,multipack,7,10/02/2025,16/02/2025,gp_percent,focus,0.42654352
12345,bws,multipack,8,17/02/2025,23/02/2025,gp_percent,focus,0.484505432
12345,bws,multipack,18,29/04/2024,5/05/2024,gp_percent,comparison,0.449521367
12345,bws,multipack,19,6/05/2024,12/05/2024,gp_percent,comparison,0.390736673
12345,bws,multipack,20,13/05/2024,19/05/2024,gp_percent,comparison,0.448047759
12345,bws,multipack,21,20/05/2024,26/05/2024,gp_percent,comparison,0.459226167
12345,bws,multipack,22,27/05/2024,2/06/2024,gp_percent,comparison,0.555762999
12345,bws,multipack,23,3/06/2024,9/06/2024,gp_percent,comparison,0.515141738
12345,bws,multipack,24,10/06/2024,16/06/2024,gp_percent,comparison,0.527064852
12345,bws,multipack,25,17/06/2024,23/06/2024,gp_percent,comparison,0.45476989
12345,bws,multipack,26,24/06/2024,30/06/2024,gp_percent,comparison,0.481206984
12345,bws,multipack,27,1/07/2024,7/07/2024,gp_percent,comparison,0.598834423
12345,bws,multipack,28,8/07/2024,14/07/2024,gp_percent,comparison,0.581078321
12345,bws,multipack,29,15/07/2024,21/07/2024,gp_percent,comparison,0.449478304
12345,bws,multipack,30,22/07/2024,28/07/2024,gp_percent,comparison,0.380805768
12345,bws,multipack,31,29/07/2024,4/08/2024,gp_percent,comparison,0.469836565
12345,bws,multipack,32,5/08/2024,11/08/2024,gp_percent,comparison,0.505821514
12345,bws,multipack,33,12/08/2024,18/08/2024,gp_percent,comparison,0.471443248
12345,bws,multipack,34,19/08/2024,25/08/2024,gp_percent,comparison,0.504091531
12345,bws,multipack,35,26/08/2024,1/09/2024,gp_percent,comparison,0.433370376
12345,bws,multipack,36,2/09/2024,8/09/2024,gp_percent,comparison,0.488895383
12345,bws,multipack,37,9/09/2024,15/09/2024,gp_percent,comparison,0.479274149
12345,bws,multipack,38,16/09/2024,22/09/2024,gp_percent,comparison,0.29522189
12345,bws,multipack,39,23/09/2024,29/09/2024,gp_percent,comparison,0.44525064
12345,bws,multipack,40,30/09/2024,6/10/2024,gp_percent,comparison,0.470294963
12345,bws,multipack,41,7/10/2024,13/10/2024,gp_percent,comparison,0.349571286
12345,bws,multipack,42,14/10/2024,20/10/2024,gp_percent,comparison,0.341063115
12345,bws,multipack,43,21/10/2024,27/10/2024,gp_percent,comparison,0.345447577
12345,bws,multipack,44,28/10/2024,3/11/2024,gp_percent,comparison,0.416193286
12345,bws,multipack,45,4/11/2024,10/11/2024,gp_percent,comparison,0.367783989
12345,bws,multipack,46,11/11/2024,17/11/2024,gp_percent,comparison,0.404924176
12345,bws,multipack,47,18/11/2024,24/11/2024,gp_percent,comparison,0.373474509
12345,bws,multipack,48,25/11/2024,1/12/2024,gp_percent,comparison,0.375083475
12345,bws,multipack,49,2/12/2024,8/12/2024,gp_percent,comparison,0.337949712
12345,bws,multipack,50,9/12/2024,15/12/2024,gp_percent,comparison,0.347804193
12345,bws,multipack,51,16/12/2024,22/12/2024,gp_percent,comparison,0.379611538
12345,bws,multipack,52,23/12/2024,29/12/2024,gp_percent,comparison,0.416513027
12345,bws,multipack,53,30/12/2024,31/12/2024,gp_percent,comparison,0.579826307
12345,bws,case,9,26/02/2024,2/03/2025,sales,focus,88021.34223
12345,bws,case,10,4/03/2024,10/03/2024,sales,focus,64666.1476
12345,bws,case,11,11/03/2024,17/03/2024,sales,focus,78499.23353
12345,bws,case,12,18/03/2024,24/03/2024,sales,focus,126831.1431
12345,bws,case,13,25/03/2024,31/03/2024,sales,focus,174242.2142
12345,bws,case,14,1/04/2024,7/04/2024,sales,focus,74052.0066
12345,bws,case,15,8/04/2024,14/04/2024,sales,focus,24293.02034
12345,bws,case,16,15/04/2024,21/04/2024,sales,focus,22739.05261
12345,bws,case,17,22/04/2024,28/04/2024,sales,focus,22560.86961
12345,bws,case,18,29/04/2024,5/05/2024,sales,focus,113245.8933
12345,bws,case,19,6/05/2024,12/05/2024,sales,focus,142322.9034
12345,bws,case,20,13/05/2024,19/05/2024,sales,focus,164978.8718
12345,bws,case,21,20/05/2024,26/05/2024,sales,focus,186962.6067
12345,bws,case,22,27/05/2024,2/06/2024,sales,focus,68006.46001
12345,bws,case,23,3/06/2024,9/06/2024,sales,focus,21608.3552
12345,bws,case,24,10/06/2024,16/06/2024,sales,focus,20703.36809
12345,bws,case,25,17/06/2024,23/06/2024,sales,focus,21065.16109
12345,bws,case,26,24/06/2024,30/06/2024,sales,focus,20141.00693
12345,bws,case,27,1/07/2024,7/07/2024,sales,focus,0
12345,bws,case,28,8/07/2024,14/07/2024,sales,focus,0
12345,bws,case,29,15/07/2024,21/07/2024,sales,focus,0
12345,bws,case,30,22/07/2024,28/07/2024,sales,focus,0
12345,bws,case,31,29/07/2024,4/08/2024,sales,focus,0
12345,bws,case,32,5/08/2024,11/08/2024,sales,focus,115050.4229
12345,bws,case,33,12/08/2024,18/08/2024,sales,focus,125262.7242
12345,bws,case,34,19/08/2024,25/08/2024,sales,focus,119805.5861
12345,bws,case,35,26/08/2024,1/09/2024,sales,focus,128537.9431
12345,bws,case,36,2/09/2024,8/09/2024,sales,focus,75306.64866
12345,bws,case,37,9/09/2024,15/09/2024,sales,focus,33909.43041
12345,bws,case,38,16/09/2024,22/09/2024,sales,focus,21206.89292
12345,bws,case,39,23/09/2024,29/09/2024,sales,focus,24159.4215
12345,bws,case,40,30/09/2024,6/10/2024,sales,focus,21180.61378
12345,bws,case,41,7/10/2024,13/10/2024,sales,focus,16760.58328
12345,bws,case,42,14/10/2024,20/10/2024,sales,focus,18604.75831
12345,bws,case,43,21/10/2024,27/10/2024,sales,focus,37863.65879
12345,bws,case,44,28/10/2024,3/11/2024,sales,focus,56913.54849
12345,bws,case,45,4/11/2024,10/11/2024,sales,focus,111190.4817
12345,bws,case,46,11/11/2024,17/11/2024,sales,focus,124352.503
12345,bws,case,47,18/11/2024,24/11/2024,sales,focus,109141.5578
12345,bws,case,48,25/11/2024,1/12/2024,sales,focus,106801.821
12345,bws,case,49,2/12/2024,8/12/2024,sales,focus,40683.68615
12345,bws,case,50,9/12/2024,15/12/2024,sales,focus,29123.14888
12345,bws,case,51,16/12/2024,22/12/2024,sales,focus,36477.42898
12345,bws,case,52,23/12/2024,29/12/2024,sales,focus,31210.75531
12345,bws,case,53,30/12/2024,31/12/2024,sales,focus,8254.959245
12345,bws,case,1,1/01/2025,5/01/2025,sales,focus,10423.44151
12345,bws,case,2,6/01/2025,12/01/2025,sales,focus,58398.6684
12345,bws,case,3,13/01/2025,19/01/2025,sales,focus,72071.41374
12345,bws,case,4,20/01/2025,26/01/2025,sales,focus,82766.24264
12345,bws,case,5,27/01/2025,2/02/2025,sales,focus,93692.86014
12345,bws,case,6,3/02/2025,9/02/2025,sales,focus,58785.39846
12345,bws,case,7,10/02/2025,16/02/2025,sales,focus,57159.08929
12345,bws,case,8,17/02/2025,23/02/2025,sales,focus,62295.62556
12345,bws,case,18,29/04/2024,5/05/2024,sales,comparison,87762.92127
12345,bws,case,19,6/05/2024,12/05/2024,sales,comparison,80052.8508
12345,bws,case,20,13/05/2024,19/05/2024,sales,comparison,80401.6016
12345,bws,case,21,20/05/2024,26/05/2024,sales,comparison,61607.27177
